HDD65,log_sqft,building_age,envelope_score,hdd_sqft,age_hdd,sqft_per_hdd,hdd_squared,envelope_class_encoded,climate_zone_encoded,TYPEHUQ,ADQINSUL,DRAFTY
4861,7.824046010856292,55,8.0,12.1525,26.7355,0.5142974696564493,2.3629321,1,2,2,2,4
4535,6.253828811575473,80,9.0,2.3582,36.28,0.11466372657111357,2.0566225,1,2,3,2,3
4610,7.090076835776092,25,10.0,5.532,11.525,0.2603036876355748,2.12521,1,2,2,2,4
6132,7.438383530044307,25,12.0,10.4244,15.33,0.27723418134377037,3.7601424,0,0,3,2,3
4415,8.160518247477505,80,3.0,15.4525,35.32,0.7927519818799547,1.9492225,2,2,2,2,1
7254,8.335671314792847,80,7.0,30.24918,58.032,0.5748552522746071,5.2620516,1,0,2,2,3
4197,6.856461984594587,65,9.0,3.98715,27.2805,0.22635215630212055,1.7614809,1,2,5,1,4
4815,7.2078598714324755,15,13.0,6.50025,7.2225,0.2803738317757009,2.3184225,0,2,3,1,3
5327,4.605170185988092,45,9.0,0.47943,23.9715,0.016895062887178524,2.8376929,1,2,2,2,3
5722,7.691656822810547,15,10.0,12.53118,8.583,0.38273331003145755,3.2741284,1,2,3,2,4
5228,4.605170185988092,80,9.0,0.0,41.824,0.0,2.7331984,1,2,5,2,3
2044,8.242756345714477,25,11.0,7.7672,5.11,1.8590998043052838,0.4177936,0,1,2,1,4
1783,7.745002803515839,15,10.0,4.11873,2.6745,1.2955692652832305,0.3179089,1,1,2,2,4
4096,7.098375638590786,45,9.0,4.95616,18.432,0.29541015625,1.6777216,1,2,3,2,4
1288,7.299797366758161,65,8.0,1.90624,8.372,1.1490683229813665,0.1658944,1,1,2,2,4
6151,8.411832675758411,15,12.0,27.6795,9.2265,0.7315883596163225,3.7834801,0,0,2,2,3
5462,7.090076835776092,35,10.0,6.5544,19.117,0.21969974368363238,2.9833444,1,2,3,1,4
4499,6.856461984594587,65,8.0,4.27405,29.2435,0.21115803511891532,2.0241001,1,2,2,2,4
5939,8.34283980427146,7,12.0,24.9438,4.1573,0.707189762586294,3.5271721,0,2,2,1,4
1151,7.90100705199242,65,10.0,3.1077,7.4815,2.3457862728062553,0.1324801,1,1,2,2,3
7532,7.955074273262696,35,9.0,21.4662,26.362,0.3783855549654806,5.6731024,1,0,2,2,4
7897,4.605170185988092,45,5.0,0.0,35.5365,0.0,6.2362609,2,0,1,3,2
2827,7.783224016336037,65,6.0,6.7848,18.3755,0.8489564909798373,0.7991929,1,1,2,2,4
5500,6.917705609835305,65,10.0,5.555,35.75,0.18363636363636363,3.025,1,2,2,2,3
7645,4.605170185988092,45,5.0,0.0,34.4025,0.0,5.8446025,2,0,1,3,2
6095,7.313220387090301,15,10.0,9.1425,9.1425,0.2461033634126333,3.7149025,1,0,3,2,4
5023,7.696212639346407,2,13.0,11.0506,1.0046,0.43798526776826596,2.5230529,0,2,2,2,3
5839,5.3471075307174685,65,10.0,1.22619,37.9535,0.03596506251070389,3.4093921,1,2,3,2,3
3858,7.937374696163295,55,8.0,10.8024,21.219,0.7257646448937273,1.4884164,1,2,2,2,3
4485,6.063785208687608,80,9.0,1.92855,35.88,0.09587513935340022,2.0115225,1,2,5,2,3
3820,7.570443252057374,35,12.0,7.4108,13.37,0.5078534031413613,1.45924,0,2,2,1,3
5675,6.396929655216146,15,9.0,3.405,8.5125,0.10572687224669604,3.2205625,1,2,2,1,4
5117,6.620073206530356,15,6.0,3.83775,7.6755,0.1465702560093805,2.6183689,1,2,5,3,2
2324,5.3471075307174685,65,8.0,0.48804,15.106,0.09036144578313253,0.5400976,1,1,2,2,3
5510,6.956545443151569,15,8.0,5.7855,8.265,0.19056261343012704,3.03601,1,2,5,3,2
5978,7.5652752818989315,15,12.0,11.53754,8.967,0.3228504516560723,3.5736484,0,2,2,2,3
1096,7.575584651557793,35,7.0,2.1372,3.836,1.7791970802919708,0.1201216,1,1,2,2,4
4730,7.757906208351747,25,10.0,11.0682,11.825,0.49471458773784355,2.23729,1,2,2,2,4
2656,7.438383530044307,25,12.0,4.5152,6.64,0.6400602409638554,0.7054336,0,1,2,2,3
4325,7.432483807917119,45,9.0,7.30925,19.4625,0.39075144508670523,1.8705625,1,2,2,2,4
9116,5.598421958998375,80,7.0,2.46132,72.928,0.029618253620008774,8.3101456,1,0,2,2,3
6475,7.600902459542082,80,9.0,12.95,51.8,0.3088803088803089,4.1925625,1,0,2,2,3
6802,6.063785208687608,25,8.0,2.92486,17.005,0.06321670097030285,4.6267204,1,0,5,2,2
5585,7.783224016336037,65,8.0,13.404,36.3025,0.4297224709042077,3.1192225,1,2,2,2,4
2689,7.8632667240095735,7,12.0,6.9914,1.8823,0.9669021941242097,0.7230721,0,1,2,1,4
7638,7.600902459542082,25,11.0,15.276,19.095,0.26184865147944486,5.8339044,0,0,2,1,4
4330,6.152732694704104,35,10.0,2.0351,15.155,0.10854503464203233,1.87489,1,2,2,1,4
6273,7.937374696163295,35,11.0,17.5644,21.9555,0.4463574047505181,3.9350529,0,0,2,2,3
3338,5.991464547107982,80,3.0,1.3352,26.704,0.11983223487118035,1.1142244,2,2,5,3,2
2860,8.34283980427146,55,8.0,12.012,15.73,1.4685314685314685,0.81796,1,1,2,2,4
5703,7.24422751560335,45,11.0,7.9842,25.6635,0.24548483254427494,3.2524209,0,2,3,2,3
7224,8.160518247477505,55,11.0,25.284,39.732,0.4844961240310077,5.2186176,0,0,2,1,4
8427,4.605170185988092,45,7.0,0.0,37.9215,0.0,7.1014329,1,0,1,3,3
2886,7.003065458786462,15,8.0,3.1746,4.329,0.38115038115038113,0.8328996,1,1,3,2,4
4864,6.856461984594587,80,9.0,4.6208,38.912,0.1953125,2.3658496,1,2,3,2,3
3466,7.495541943884256,15,11.0,6.2388,5.199,0.51933064050779,1.2013156,0,2,2,1,4
2008,6.684611727667927,45,3.0,1.6064,9.036,0.398406374501992,0.4032064,2,1,1,3,1
5110,6.214608098422191,65,10.0,2.555,33.215,0.09784735812133072,2.61121,1,2,4,2,3
5589,7.003065458786462,80,8.0,6.1479,44.712,0.1968151726605833,3.1236921,1,2,2,1,4
6169,6.779921907472252,80,10.0,5.42872,49.352,0.1426487275085103,3.8056561,1,0,2,1,3
3296,6.476972362889683,45,12.0,2.1424,14.832,0.19720873786407767,1.0863616,0,2,2,1,4
1260,7.859413154693583,7,12.0,3.2634,0.882,2.0555555555555554,0.15876,0,1,2,1,4
5247,7.313220387090301,65,8.0,7.8705,34.1055,0.2858776443682104,2.7531009,1,2,5,2,3
1846,7.897296472595885,65,4.0,4.96574,11.999,1.457204767063922,0.3407716,2,1,2,3,4
7093,7.047517221357296,15,11.0,8.15695,10.6395,0.16213167912025941,5.0310649,0,0,2,1,4
4408,6.946975992135418,80,7.0,4.58432,35.264,0.23593466424682397,1.9430464,1,2,4,2,3
4944,6.866933284461882,25,10.0,4.74624,12.36,0.1941747572815534,2.4443136,1,2,4,2,3
6502,5.19295685089021,55,8.0,1.17036,35.761,0.027683789603199015,4.2276004,1,0,5,2,3
4990,7.029972911706386,80,8.0,5.6387,39.92,0.22645290581162325,2.49001,1,2,2,1,4
4665,7.783224016336037,80,7.0,11.196,37.32,0.5144694533762058,2.1762225,1,2,2,2,3
4000,4.605170185988092,35,9.0,0.0,14.0,0.0,1.6,1,2,1,2,4
6014,8.306472160100585,15,12.0,24.3567,9.021,0.6734286664449618,3.6168196,0,0,2,2,3
7233,6.579251212010101,35,9.0,5.20776,25.3155,0.09954375777685608,5.2316289,1,0,5,2,4
3825,7.24422751560335,25,12.0,5.355,9.5625,0.3660130718954248,1.4630625,0,2,2,2,4
9414,8.128585200374497,2,12.0,31.91346,1.8828,0.3601019757807521,8.8623396,0,0,2,1,4
5220,6.646390514847729,15,11.0,4.0194,7.83,0.1475095785440613,2.72484,0,2,2,1,4
3249,7.4673710669175595,15,10.0,5.68575,4.8735,0.538627269929209,1.0556001,1,2,2,2,4
7033,7.090076835776092,55,8.0,8.4396,38.6815,0.17062420019906158,4.9463089,1,0,5,2,4
6031,6.856461984594587,80,7.0,5.72945,48.248,0.1575194826728569,3.6372961,1,0,2,2,3
2059,7.673223121121708,15,10.0,4.42685,3.0885,1.0441962117532784,0.4239481,1,1,2,2,4
2561,4.605170185988092,35,11.0,0.0,8.9635,0.0,0.6558721,0,1,2,2,3
7409,5.3471075307174685,45,7.0,1.55589,33.3405,0.028343906060197058,5.4893281,1,0,1,2,4
4917,7.528331766707247,25,13.0,9.14562,12.2925,0.37827943868212327,2.4176889,0,2,2,1,3
6853,4.605170185988092,35,10.0,0.0,23.9855,0.0,4.6963609,1,0,2,1,4
6073,7.506591780070841,65,6.0,11.05286,39.4745,0.2996871397991108,3.6881329,1,0,2,3,4
6336,4.605170185988092,80,3.0,0.0,50.688,0.0,4.0144896,2,0,2,3,2
7429,4.605170185988092,55,6.0,0.0,40.8595,0.0,5.5190041,1,0,4,3,2
5938,7.24422751560335,35,10.0,8.3132,20.783,0.23576961940047153,3.5259844,1,2,3,1,4
4166,8.055157731819678,25,12.0,13.1229,10.415,0.7561209793566971,1.7355556,0,2,2,2,3
969,5.8289456176102075,55,4.0,0.32946,5.3295,0.3508771929824561,0.0938961,2,1,2,3,4
5881,7.090076835776092,80,7.0,7.0572,47.048,0.20404693079408265,3.4586161,1,2,2,3,3
2452,7.7406644019172415,15,11.0,5.6396,3.678,0.9380097879282219,0.6012304,0,1,2,1,4
3820,7.495541943884256,7,12.0,6.876,2.674,0.4712041884816754,1.45924,0,2,2,1,4
6118,4.605170185988092,80,5.0,0.0,48.944,0.0,3.7429924,2,0,2,3,3
1771,7.501082124259871,45,3.0,3.20551,7.9695,1.0220214568040655,0.3136441,2,1,2,3,1
5021,6.063785208687608,65,9.0,2.15903,32.6365,0.08564031069508066,2.5210441,1,2,2,1,4
5556,7.644919344958857,2,11.0,11.61204,1.1112,0.3761699064074874,3.0869136,0,2,2,2,4
3192,7.649692623711514,45,9.0,6.7032,14.364,0.6578947368421053,1.0188864,1,2,2,2,3
5811,7.9229859587111955,15,10.0,16.03836,8.7165,0.47496128033040785,3.3767721,1,2,3,2,4
6781,7.461640392208575,45,9.0,11.79894,30.5145,0.2565993216339773,4.5981961,1,0,2,2,4
5296,6.866933284461882,45,8.0,5.08416,23.832,0.18126888217522658,2.8047616,1,2,2,1,2
6541,5.438079308923196,80,5.0,1.50443,52.328,0.03516281914080416,4.2784681,2,0,2,3,3
1428,8.151909872940905,25,10.0,4.95516,3.57,2.429971988795518,0.2039184,1,1,2,2,4
2024,6.984716320118266,15,12.0,2.18592,3.036,0.5335968379446641,0.4096576,0,1,2,2,3
5223,5.247024072160486,55,10.0,0.99237,28.7265,0.03637756078881869,2.7279729,1,2,4,2,3
6102,5.0106352940962555,80,10.0,0.9153,48.816,0.024582104228121928,3.7234404,1,0,2,1,3
1287,7.874739125171811,45,9.0,3.38481,5.7915,2.0435120435120435,0.1656369,1,1,2,3,3
3131,8.229511118964457,2,12.0,11.74125,0.6262,1.1977004152028106,0.9803161,0,2,2,1,4
1573,5.075173815233827,45,11.0,0.25168,7.0785,0.101716465352829,0.2474329,0,1,2,2,3
2042,7.346010209913293,55,6.0,3.1651,11.231,0.7590597453476984,0.4169764,1,1,2,2,4
5882,5.393627546352362,35,12.0,1.29404,20.587,0.03740224413464808,3.4597924,0,2,4,1,3
5534,7.358830898342354,25,12.0,8.68838,13.835,0.2837007589447055,3.0625156,0,2,2,2,3
4422,7.687080155783135,55,8.0,9.63996,24.321,0.4929895974672094,1.9554084,1,2,3,2,3
4515,7.709756864454165,65,8.0,10.06845,29.3475,0.4939091915836102,2.0385225,1,2,2,2,3
4983,7.986164860332727,15,12.0,14.65002,7.4745,0.5900060204695966,2.4830289,0,2,2,2,3
4288,8.131530710604252,15,11.0,14.5792,6.432,0.792910447761194,1.8386944,0,2,2,1,4
5862,7.937374696163295,55,8.0,16.4136,32.241,0.47765267826680313,3.4363044,1,2,2,3,3
1070,4.605170185988092,15,11.0,0.0,1.605,0.0,0.11449,0,1,2,1,4
4600,7.649692623711514,55,8.0,9.66,25.3,0.45652173913043476,2.116,1,2,2,2,4
4531,7.346010209913293,65,10.0,7.02305,29.4515,0.34208783932906645,2.0529961,1,2,2,2,3
3135,7.146772179452637,45,9.0,3.98145,14.1075,0.405103668261563,0.9828225,1,2,2,3,3
4723,7.908387159290043,25,12.0,12.84656,11.8075,0.5759051450349354,2.2306729,0,2,2,2,3
2456,4.605170185988092,65,8.0,0.0,15.964,0.0,0.6031936,1,1,2,3,3
2284,7.649692623711514,45,11.0,4.7964,10.278,0.9194395796847635,0.5216656,0,1,2,2,3
3961,7.649692623711514,35,10.0,8.3181,13.8635,0.5301691492047462,1.5689521,1,2,2,1,4
6060,7.408530566894626,65,11.0,9.999,39.39,0.2722772277227723,3.67236,0,0,2,1,3
5201,6.536691597591305,80,7.0,3.58869,41.608,0.13266679484714478,2.7050401,1,2,2,2,3
2386,7.3777589082278725,25,10.0,3.8176,5.965,0.6705783738474435,0.5692996,1,1,2,2,2
7532,4.605170185988092,55,10.0,0.0,41.426,0.0,5.6731024,1,0,2,2,3
3744,7.313220387090301,15,8.0,5.616,5.616,0.40064102564102566,1.4017536,1,2,5,2,4
1182,8.160518247477505,25,10.0,4.137,2.955,2.961082910321489,0.1397124,1,1,2,2,4
4919,5.298317366548036,45,9.0,0.9838,22.1355,0.04065867046147591,2.4196561,1,2,2,3,3
8742,6.214608098422191,80,5.0,4.371,69.936,0.057195149851292613,7.6422564,2,0,2,3,3
3343,7.506591780070841,80,5.0,6.08426,26.744,0.5444211785821119,1.1175649,2,2,3,2,4
5953,4.605170185988092,45,7.0,0.0,26.7885,0.0,3.5438209,1,2,1,3,2
2038,7.7406644019172415,15,11.0,4.6874,3.057,1.1285574092247301,0.4153444,0,1,2,1,4
5506,5.598421958998375,80,5.0,1.48662,44.048,0.04903741373047584,3.0316036,2,2,2,3,3
1931,6.461468176353717,80,9.0,1.23584,15.448,0.3314344899016054,0.3728761,1,1,2,2,3
8042,7.696212639346407,7,12.0,17.6924,5.6294,0.2735637901019647,6.4673764,0,0,2,1,4
6330,7.346010209913293,55,9.0,9.8115,34.815,0.24486571879936808,4.00689,1,0,3,1,4
2866,7.783224016336037,35,10.0,6.8784,10.031,0.837404047452896,0.8213956,1,1,2,1,4
3939,6.4457198193855785,45,6.0,2.48157,17.7255,0.15993907083015993,1.5515721,1,2,3,1,1
5302,7.878534196140362,25,13.0,13.99728,13.255,0.4979253112033195,2.8111204,0,2,2,1,3
6213,4.605170185988092,80,8.0,0.0,49.704,0.0,3.8601369,1,0,4,1,3
8000,8.411832675758411,45,9.0,36.0,36.0,0.5625,6.4,1,0,2,2,4
4193,6.4457198193855785,80,6.0,2.64159,33.544,0.15025041736227046,1.7581249,1,2,5,4,3
4945,6.396929655216146,15,12.0,2.967,7.4175,0.12133468149646107,2.4453025,0,2,3,2,3
4256,7.313220387090301,65,6.0,6.384,27.664,0.3524436090225564,1.8113536,1,2,3,2,4
7995,7.67786350067821,55,8.0,17.2692,43.9725,0.2701688555347092,6.3920025,1,0,2,2,4
4263,4.605170185988092,55,5.0,0.0,23.4465,0.0,1.8173169,2,2,4,4,3
5006,7.047517221357296,80,3.0,5.7569,40.048,0.22972433080303636,2.5060036,2,2,2,3,2
6311,8.039157390473237,15,11.0,19.5641,9.4665,0.4912058310885755,3.9828721,0,0,2,1,4
6389,7.313220387090301,80,9.0,9.5835,51.112,0.2347785255908593,4.0819321,1,0,2,2,3
938,7.570443252057374,2,12.0,1.81972,0.1876,2.068230277185501,0.0879844,0,1,2,1,4
5812,7.783224016336037,25,10.0,13.9488,14.53,0.41293874741913283,3.3779344,1,2,2,2,4
5219,7.090076835776092,45,8.0,6.2628,23.4855,0.22992910519256562,2.7237961,1,2,5,1,4
7928,5.0106352940962555,80,5.0,1.1892,63.424,0.018920282542885972,6.2853184,2,0,2,2,2
4289,7.090076835776092,65,11.0,5.1468,27.8785,0.2797854977850315,1.8395521,0,2,2,1,3
3827,6.7912214627261855,35,7.0,3.40603,13.3945,0.23255813953488372,1.4645929,1,2,4,2,4
5218,7.047517221357296,55,9.0,6.0007,28.699,0.22039095438865466,2.7227524,1,2,2,1,4
5781,7.8632667240095735,2,14.0,15.0306,1.1562,0.4497491783428473,3.3419961,0,2,3,1,3
7531,6.824373670043086,80,5.0,6.92852,60.248,0.12216173150975966,5.6715961,2,0,2,3,2
3996,7.696212639346407,55,4.0,8.7912,21.978,0.5505505505505506,1.5968016,2,2,2,3,2
1185,7.003065458786462,35,11.0,1.3035,4.1475,0.9282700421940928,0.1404225,0,1,3,2,3
6122,7.90100705199242,7,12.0,16.5294,4.2854,0.4410323423717739,3.7478884,0,0,2,1,4
2914,7.426549072397305,25,10.0,4.89552,7.285,0.5765271105010296,0.8491396,1,1,2,2,4
2565,6.4457198193855785,35,8.0,1.61595,8.9775,0.24561403508771928,0.6579225,1,1,3,1,4
1017,7.003065458786462,35,3.0,1.1187,3.5595,1.0816125860373649,0.1034289,2,1,3,3,1
3337,6.802394763324311,15,12.0,3.0033,5.0055,0.2697033263410249,1.1135569,0,2,5,2,3
2349,7.762170607138205,7,12.0,5.52015,1.6443,1.0004257130693912,0.5517801,0,1,2,1,4
5948,7.438383530044307,65,9.0,10.1116,38.662,0.28581035642232683,3.5378704,1,2,2,1,3
5916,7.8632667240095735,7,12.0,15.3816,4.1412,0.43948613928329955,3.4999056,0,2,2,1,4
6216,6.907755278982137,25,8.0,6.216,15.54,0.16087516087516088,3.8638656,1,0,5,3,3
1545,6.927557906278317,55,2.0,1.5759,8.4975,0.6601941747572816,0.2387025,2,1,2,3,1
1107,4.605170185988092,15,8.0,0.0,1.6605,0.0,0.1225449,1,1,2,2,4
5360,4.605170185988092,45,3.0,0.0,24.12,0.0,2.87296,2,2,3,3,1
2036,7.600902459542082,15,6.0,4.072,3.054,0.9823182711198428,0.4145296,1,1,1,3,2
5698,8.131530710604252,45,10.0,19.3732,25.641,0.5967005967005967,3.2467204,1,2,2,1,4
3285,7.5652752818989315,25,10.0,6.34005,8.2125,0.5875190258751902,1.0791225,1,2,2,2,2
5986,7.003065458786462,55,10.0,6.5846,32.923,0.18376211159371866,3.5832196,1,2,3,2,3
5192,7.371489295214277,15,10.0,8.25528,7.788,0.3062403697996918,2.6956864,1,2,5,2,4
1789,6.946975992135418,65,9.0,1.86056,11.6285,0.5813303521520402,0.3200521,1,1,2,1,4
5810,7.90100705199242,45,12.0,15.687,26.145,0.46471600688468157,3.37561,0,2,2,1,3
7172,7.893572073504902,2,14.0,19.22096,1.4344,0.373675404350251,5.1437584,0,0,2,1,3
1798,7.90100705199242,15,10.0,4.8546,2.697,1.5016685205784204,0.3232804,1,1,2,2,4
3562,7.495541943884256,35,11.0,6.4116,12.467,0.5053340819764177,1.2687844,0,2,2,2,3
2220,7.649692623711514,25,12.0,4.662,5.55,0.9459459459459459,0.49284,0,1,2,2,3
4369,5.393627546352362,80,9.0,0.96118,34.952,0.05035477225909819,1.9088161,1,2,2,2,3
6327,7.1308988302963465,65,8.0,7.90875,41.1255,0.19756598703967124,4.0030929,1,0,2,2,4
6091,5.480638923341991,25,13.0,1.46184,15.2275,0.039402396979149566,3.7100281,0,0,5,1,3
4694,7.517520850603031,25,11.0,8.63696,11.735,0.391989774179804,2.2033636,0,2,2,1,4
2889,7.5443321080536885,45,9.0,5.46021,13.0005,0.6542056074766355,0.8346321,1,1,2,2,4
1847,7.8898337513942955,25,11.0,4.93149,4.6175,1.4455874390904169,0.3411409,0,1,2,1,4
2141,4.605170185988092,45,2.0,0.0,9.6345,0.0,0.4583881,2,1,4,4,1
6059,5.521460917862246,45,6.0,1.51475,27.2655,0.0412609341475491,3.6711481,1,0,4,4,3
4526,7.779048644925556,15,10.0,10.81714,6.789,0.5280600972160848,2.0484676,1,2,3,2,4
5065,8.1886891244442,45,9.0,18.234,22.7925,0.7107601184600197,2.5654225,1,2,2,2,4
5389,4.605170185988092,55,6.0,0.0,29.6395,0.0,2.9041321,1,2,4,3,3
4496,7.3777589082278725,15,12.0,7.1936,6.744,0.35587188612099646,2.0214016,0,2,3,2,3
5992,5.438079308923196,55,10.0,1.37816,32.956,0.038384512683578106,3.5904064,1,2,5,2,3
3417,7.333023014386481,80,5.0,5.22801,27.336,0.44776119402985076,1.1675889,2,2,2,3,3
6181,7.438383530044307,55,10.0,10.5077,33.9955,0.27503640187671896,3.8204761,1,0,2,2,3
5798,7.07326971745971,65,7.0,6.84164,37.687,0.20351845463953086,3.3616804,1,2,2,4,3
1152,7.352441100243583,55,6.0,1.79712,6.336,1.3541666666666667,0.1327104,1,1,2,2,4
4920,6.7912214627261855,45,9.0,4.3788,22.14,0.18089430894308944,2.42064,1,2,2,2,3
2272,4.605170185988092,55,8.0,0.0,12.496,0.0,0.5161984,1,1,2,2,4
5933,7.003065458786462,35,10.0,6.5263,20.7655,0.1854036743637283,3.5200489,1,2,5,1,4
4776,7.313220387090301,65,6.0,7.164,31.044,0.314070351758794,2.2810176,1,2,3,3,3
1009,6.579251212010101,65,8.0,0.72648,6.5585,0.7135777998017839,0.1018081,1,1,2,2,3
4591,4.605170185988092,25,11.0,0.0,11.4775,0.0,2.1077281,0,2,2,1,4
4728,7.944492163932159,25,10.0,13.33296,11.82,0.5964467005076142,2.2353984,1,2,2,2,4
7171,7.549609165154532,80,8.0,13.6249,57.368,0.26495607307209595,5.1423241,1,0,2,1,4
6153,8.229511118964457,25,8.0,23.07375,15.3825,0.6094588005850804,3.7859409,1,0,2,2,2
1105,4.605170185988092,15,10.0,0.0,1.6575,0.0,0.1221025,1,1,2,2,4
4938,6.063785208687608,65,2.0,2.12334,32.097,0.08707978938841636,2.4383844,2,2,3,3,1
4403,6.887552571664617,55,10.0,4.31494,24.2165,0.22257551669316375,1.9386409,1,2,5,2,3
2610,7.753623546559746,15,11.0,6.0813,3.915,0.89272030651341,0.68121,0,1,2,1,4
5948,5.075173815233827,80,5.0,0.95168,47.584,0.026899798251513115,3.5378704,2,2,2,3,2
5973,6.802394763324311,15,11.0,5.3757,8.9595,0.15067805123053743,3.5676729,0,2,3,1,2
7596,8.048788283534199,7,12.0,23.77548,5.3172,0.4120589784096893,5.7699216,0,0,2,1,4
6328,6.856461984594587,55,4.0,6.0116,34.804,0.15012642225031606,4.0043584,2,0,3,3,2
1256,7.878534196140362,15,12.0,3.31584,1.884,2.1019108280254777,0.1577536,0,1,2,2,3
1164,8.32845106681936,15,10.0,4.81896,1.746,3.556701030927835,0.1354896,1,1,2,2,4
5215,7.114769448366463,45,8.0,6.41445,23.4675,0.23585810162991372,2.7196225,1,2,3,1,4
6783,7.847762537473608,25,10.0,17.36448,16.9575,0.3774141235441545,4.6009089,1,0,2,2,4
5077,7.955074273262696,35,10.0,14.46945,17.7695,0.5613551309828639,2.5775929,1,2,2,1,4
5049,7.640123172695364,25,12.0,10.50192,12.6225,0.41196276490394135,2.5492401,0,2,2,2,3
4729,5.966146739123692,55,8.0,1.84431,26.0095,0.08246986677944597,2.2363441,1,2,2,3,3
4879,7.047517221357296,55,8.0,5.61085,26.8345,0.23570403771264603,2.3804641,1,2,2,3,3
4221,6.4457198193855785,7,12.0,2.65923,2.9547,0.14925373134328357,1.7816841,0,2,2,1,4
4522,4.941642422609304,45,10.0,0.63308,20.349,0.030959752321981424,2.0448484,1,2,3,1,4
4400,7.383989457978509,35,11.0,7.084,15.4,0.3659090909090909,1.936,0,2,2,2,3
7102,7.807916628926408,65,8.0,17.47092,46.163,0.34638130104196,5.0438404,1,0,2,2,3
6652,7.495541943884256,80,5.0,11.9736,53.216,0.27059530968129886,4.4249104,2,0,2,3,3
2173,4.605170185988092,80,5.0,0.0,17.384,0.0,0.4721929,2,1,2,3,2
7005,7.762170607138205,15,10.0,16.46175,10.5075,0.33547466095645967,4.9070025,1,0,3,2,2
6082,7.064759027791802,2,9.0,7.11594,1.2164,0.1923709306149293,3.6990724,1,0,5,3,2
4801,8.006367567650246,7,12.0,14.403,3.3607,0.6248698187877526,2.3049601,0,2,2,1,4
7879,7.313220387090301,15,10.0,11.8185,11.8185,0.19037948978296737,6.2078641,1,0,2,2,4
4665,7.047517221357296,65,9.0,5.36475,30.3225,0.2465166130760986,2.1762225,1,2,2,1,4
6210,8.294049640102028,25,13.0,24.84,15.525,0.644122383252818,3.85641,0,0,2,1,3
5374,7.495541943884256,7,12.0,9.6732,3.7618,0.33494603647190174,2.8879876,0,2,4,1,4
7168,6.76849321164863,45,9.0,6.23616,32.256,0.12137276785714286,5.1380224,1,0,2,2,4
4979,5.135798437050262,80,1.0,0.84643,39.832,0.03414340228961639,2.4790441,2,2,2,3,1
1122,8.216088098632316,55,8.0,4.1514,6.171,3.2976827094474155,0.1258884,1,1,2,2,3
6596,7.549609165154532,15,13.0,12.5324,9.894,0.28805336567616735,4.3507216,0,0,2,1,3
2393,8.205218426395412,15,10.0,8.75838,3.5895,1.5294609277058087,0.5726449,1,1,2,2,3
3218,7.705262474866325,7,12.0,7.14396,2.2526,0.689869484151647,1.0355524,0,2,2,1,4
5564,4.605170185988092,55,10.0,0.0,30.602,0.0,3.0958096,1,2,2,2,3
3769,7.696212639346407,25,13.0,8.2918,9.4225,0.5837092066861237,1.4205361,0,2,2,1,4
4729,4.605170185988092,80,9.0,0.0,37.832,0.0,2.2363441,1,2,2,2,3
3527,4.605170185988092,80,3.0,0.0,28.216,0.0,1.2439729,2,2,3,3,2
4717,7.8632667240095735,65,8.0,12.2642,30.6605,0.5511977952088192,2.2250089,1,2,2,2,4
6979,7.495541943884256,55,8.0,12.5622,38.3845,0.2579166069637484,4.8706441,1,0,2,2,4
3119,6.993932975223189,65,8.0,3.39971,20.2735,0.3494709842898365,0.9728161,1,2,2,2,3
4586,8.122668023346407,45,2.0,15.45482,20.637,0.7348451809856084,2.1031396,2,2,2,4,1
5339,7.090076835776092,65,7.0,6.4068,34.7035,0.22476119123431354,2.8504921,1,2,2,1,4
4575,5.480638923341991,45,3.0,1.098,20.5875,0.05245901639344262,2.0930625,2,2,1,3,1
8679,7.090076835776092,35,5.0,10.4148,30.3765,0.13826477704804702,7.5325041,2,0,3,3,2
5511,4.605170185988092,15,10.0,0.0,8.2665,0.0,3.0371121,1,2,2,2,3
6095,8.210668031162976,35,7.0,22.4296,21.3325,0.6037735849056604,3.7149025,1,0,2,2,4
7078,7.955074273262696,25,10.0,20.1723,17.695,0.4026561175473298,5.0098084,1,0,2,2,4
1791,7.432483807917119,55,6.0,3.02679,9.8505,0.943606923506421,0.3207681,1,1,2,2,4
6684,6.887552571664617,45,9.0,6.55032,30.078,0.14661879114302812,4.4675856,1,0,5,2,3
6029,7.24422751560335,25,10.0,8.4406,15.0725,0.23221098026206669,3.6348841,1,0,3,2,4
3199,7.24422751560335,2,13.0,4.4786,0.6398,0.437636761487965,1.0233601,0,2,2,2,3
5345,7.1929342212158,80,7.0,7.10885,42.76,0.2488306828811974,2.8569025,1,2,2,2,4
3277,7.333023014386481,25,11.0,5.01381,8.1925,0.46689044858101925,1.0738729,0,2,2,1,4
2794,7.4673710669175595,7,11.0,4.8895,1.9558,0.6263421617752326,0.7806436,0,1,3,2,4
3754,8.070906088787819,45,7.0,12.0128,16.893,0.8524240809802877,1.4092516,1,2,2,3,2
3234,7.549609165154532,55,10.0,6.1446,17.787,0.5875077303648732,1.0458756,1,2,2,2,3
5898,6.380122536899765,15,12.0,3.47982,8.847,0.10003390979993218,3.4786404,0,2,2,2,3
4080,8.242756345714477,7,13.0,15.504,2.856,0.9313725490196079,1.66464,0,2,2,2,3
1203,7.306531398939505,15,11.0,1.79247,1.8045,1.2385702410640067,0.1447209,0,1,2,1,4
